producto_b2b_id,id_interno,sku_base,nombre,descripcion_resumen,category_id,categoria_slug,subcategory_id,subcategoria_slug,classification_status,confidence,evidencia,regla_utilizada
e831eefb-66bc-4550-9724-5ed7d71002f9,pp_8dbcb9a98361e1c41eb72134,,"Botella térmica ""PUSH""","Hidratación a otro nivel.Botella deportiva con doble pared, sellada al vacío.  Interior de acero 304 y exterior de acero 201. Pintura powder coat (pintura más duradera y resistente",,,,,MANUAL_REVIEW_AMBIGUOUS,0.4,"multi_cat: ['bebidas-termos-vasos', 'bolsas-mochilas-viaje', 'outdoor-deporte-recreacion']",deportivas-duffel/termos/botellas-cilindros
e95fa1da-d372-4425-839e-6585061742ce,pp_383febbf17f961d9a9b6719d,,"BOCINA BLUETOOTH ""ESPARTA""","5,8 x 5,8 x 4,8 cm. Plástico. Bocina bluetooth cuadrado, en la parte inferior goma antideslizante. Botones de Power: on/off, botón de avance y retroceso que presionandolo durante u",73bc893a-e0cb-4f14-a593-2c93353dc50d,tecnologia,53acb460-116f-4bbf-a97e-c689bcafeb1a,audifonos,HIGH_CONFIDENCE_EXACT,1.0,match:bocina,audifonos
e9b84266-5cf5-475e-a48e-e1875455dec3,pp_a650182379ad54c147b9e7fd,,"mochila ""MUNICH""",Viaja con todo lo que necesitas.Mochila carry on con 4 compartimentos acolchados. Compartimento principal central con cierre de apertura 360° y elástico con hebilla para contener l,,,,,MANUAL_REVIEW_AMBIGUOUS,0.4,"multi_cat: ['bolsas-mochilas-viaje', 'libretas-cuadernos']",mochilas-backpacks/libretas
e9d4b297-235f-43c1-9070-bac51815aea2,pp_4ac816a67f70b5121da462be,,"ORGANIZADOR DE ESCRITORIO DE BAMBÚ ""NAGANO DESK""","19,5 x 8,5 x 0,7 cm. y 10 x 8,5 x 0,7 cm. Bambú. Organizador de escritorio compuesto por dos piezas encastrables con compartimentos para accesorios y ranuras porta boligrafo y port",,,,,MANUAL_REVIEW_AMBIGUOUS,0.4,"multi_cat: ['boligrafos', 'herramientas-auto', 'tecnologia']",soportes-celular/boligrafos-metalicos/boligrafos-ecologicos
ebac50da-e2c8-4aa5-8d57-550c3dcc5137,pp_17906e2e9f4151267384500c,,"Set de cubiertos ""PLAT""","Elementales siempre a manoSet de cubiertos. 5 elementos:  Cuchara, tenedor y cuchillo en acero 430; Popote y cepillo para popote en acero 304. Estuche de eva con cierre y correa de",,,,,MANUAL_REVIEW_AMBIGUOUS,0.4,"multi_cat: ['hogar-cocina', 'salud-bienestar-seguridad']",utensilios-cocina/belleza-cuidado-personal
ee901ec7-747a-49ba-85d0-80e387ae132a,pp_a68ab4ea5957dc18904e1e9b,,"Mochila ""FORCE 8""","Organizada, acolchada y expandible.Mochila carry on con 3 compartimentos acolchados. Compartimento principal central expandible con cierre de apertura 360°, interior con cubierta d",,,,,MANUAL_REVIEW_AMBIGUOUS,0.4,"multi_cat: ['bolsas-mochilas-viaje', 'libretas-cuadernos']",mochilas-backpacks/libretas
eeac39ec-db44-45a1-bf03-33210d6fc1bc,pp_28f03659a255a07d2deb058a,,"Mochila ""SINGAPUR""",29 x 43 x 11 cm. Capacidad 13 litros. Poliester 300D Wulong. Mochila portanotebookde hasta 15 pulgadas. Interior con bolsillo acojinado y múltiples compartimentos para accesorios. ,,,,,MANUAL_REVIEW_AMBIGUOUS,0.4,"multi_cat: ['bebidas-termos-vasos', 'bolsas-mochilas-viaje', 'libretas-cuadernos']",mochilas-backpacks/botellas-cilindros/libretas
f1295200-6064-4c9c-afa7-b95a957dcd5a,pp_48a5368ae1e1deeb99b4a60c,,"Paraguas Golf ""PALMER""","Cobertura amplia, lluvia controlada.Paraguas APERTURA AUTOMATICA Y CIERRE MANUAL. Eje metálico y varillas en fibra de vidrio. Mango de eva color negro. Botón a presión. Cierre con ",,,,,MANUAL_REVIEW_AMBIGUOUS,0.4,"multi_cat: ['herramientas-auto', 'outdoor-deporte-recreacion']",accesorios-auto/paraguas-impermeables
f5248ea7-1786-49ba-b24d-7998f5599d10,pp_939e2d8bbc005746072c9894,,"Botella térmica ""SASHA""","Ø 7,2 x 22,3 cm. Capacidad 550 ml. Acero inoxidable. Botella térmica doble pared sellada al vacío. Interior en acero 304 y exterior en acero 201. Tapa de acero inoxidable con manij",5a9b91cb-607f-45fa-bcd4-c1c1a782a8c1,bebidas-termos-vasos,dafde7ec-418f-4071-af3e-3ddc803feaa0,termos,HIGH_CONFIDENCE_EXACT,1.0,match:termic,termos
f5360b37-6aed-4150-b8d1-db19e757a68c,pp_e8022cb2fbd8b28fc9ece6a4,,"AUDIFONOS BLUETOOTH ""DINAN""","6,8 x 4,4 x 2 cm. (medida de la caja) 4 x 0,8 cm (auriculares). Plástico ABS. Audífonos bluetooth, se conectan al celular de forma inalámbrica. Los auriculares cuentan con función ",73bc893a-e0cb-4f14-a593-2c93353dc50d,tecnologia,53acb460-116f-4bbf-a97e-c689bcafeb1a,audifonos,HIGH_CONFIDENCE_EXACT,1.0,match:audifono,audifonos
f5550c97-4e43-4059-9568-371c8dd4b432,pp_3de1af6b1a332f17ae8805f0,,"Termo ""CAPTER""",Fusiona el diseño compacto multiuso y el rendimiento prolongado.Termo con taza. Termo Doble pared sellado al vacío. Interior en acero 304 y exterior en acero 201.  Tapa y taza plás,5a9b91cb-607f-45fa-bcd4-c1c1a782a8c1,bebidas-termos-vasos,dafde7ec-418f-4071-af3e-3ddc803feaa0,termos,HIGH_CONFIDENCE_EXACT,1.0,match:\btermo\b,termos
f57f3d39-a30e-46f6-a463-b36ecf1d6ecd,pp_38f2f88ae560632abed3e16d,,MUG ¨CARIBE¨,"Ø 7 x 7,8 cm. Capacidad 220 ml. Acero inoxidable. Mug doble pared con Mosquetón. Interior de acero 304 y exterior de acero 201. Asa carabinero de aluminio con diferentes opciones d",,,,,MANUAL_REVIEW_AMBIGUOUS,0.4,"multi_cat: ['bebidas-termos-vasos', 'outdoor-deporte-recreacion']",tazas-mugs/camping-picnic
f7bc4881-ce8e-4fe5-8538-1188e407da7b,pp_40f99d8df682421805af365f,,"Botella térmica ""MONTANA""","Lleva tus bebidas favoritas con la temperatura que te gusta.Botella doble pared, sellada al vacío. Interior de acero 304 y exterior de acero 201. Tapa plástica de polipropileno y a",5a9b91cb-607f-45fa-bcd4-c1c1a782a8c1,bebidas-termos-vasos,dafde7ec-418f-4071-af3e-3ddc803feaa0,termos,HIGH_CONFIDENCE_EXACT,1.0,match:termic,termos
fd461410-20af-420e-b47d-fe951ad342fd,pp_5547af9fe6faa2835176aeb3,,"Bolsa mochila de algodón ""CHILL""","Ligera, práctica y lista para moverse.Bolsa de algodón tipo mochila con cordones regulables. Color natural.Medidas: 36 x 40 cm. 
Materiales: 100% Algodón reciclado. 
Peso: 77 g. ",b55ad3e5-2743-444f-b101-3702f81d55f6,bolsas-mochilas-viaje,9e00857a-2148-42ba-a304-e8e435519811,mochilas-backpacks,HIGH_CONFIDENCE_EXACT,1.0,match:\bmochila\b,mochilas-backpacks
fe15b9c2-f813-4d0b-85c8-334ce0c53b77,pp_32cd05bae212b58ea2cbf3cf,,CREATIVE COLOR BOX,"15,6 x 11,6 x 2,9 cm. Set de dibujo en caja de madera. Con acuarelas, crayolas, pincel, lápiz negro, goma y sacapuntas. Presentación en caja de regalo.",,,,,MANUAL_REVIEW_NO_SIGNAL,0.0,sin señal léxica,no_rule
fecc8684-a217-46c9-ac7e-1ce9f1aff590,pp_08e1a6eaeb28667e458a047d,,"Bolsa de algodón y yute ""YONA""","Resistencia y estilo en un solo formato.Bolsa de algodón con base y fuelle de yute laminado. Color natural. Asas cosidas de cintas de algodón de 55 x 4 cm.Medidas: 47,5 x 35 x 14 c",b55ad3e5-2743-444f-b101-3702f81d55f6,bolsas-mochilas-viaje,400b5f3e-9149-4497-a58f-43918c24c538,bolsas-tote-shopping,HIGH_CONFIDENCE_EXACT,1.0,match:\bbolsa\b,bolsas-tote-shopping
fff029e3-8933-4b10-9394-76130b52a753,pp_314f8be82852f59331fb314a,,"Libreta ""ESCANDINAVA""","21 x 14 cm. (A5). PU + Papel. Libreta. Tapa dura recubierta en poliuretano, con estampado simil bambú. Interior 80 hojas rayadas en papel de 70 g. Cinta señaladora y cierre con ban",2c4837bb-b5f0-47d3-8bb5-710f16f9a297,libretas-cuadernos,067c4d5d-d3d5-48b2-8678-5300800da356,libretas,HIGH_CONFIDENCE_EXACT,1.0,match:\blibreta\b,libretas
